title,runtime,rating,profit
The Rum Diary,119,6.2,$13.10M
Repo Man,92,6.9,$3.57M
Outrageous Fortune,60,8.4,"1,699"
Grudge Match,113,6.4,$29.81M
Oliver & Company,74,6.7,$74.15M
So I Married an Axe Murderer,93,6.4,$11.59M
The Lizzie McGuire Movie,94,5.5,$42.67M
Shang-Chi,,,
En man som heter Ove,116,7.7,$3.36M
Salute Your Shorts,30,8.3,"4,760"
Blame It on Rio,100,5.7,$18.64M
Peggy Sue Got Married,103,6.4,$41.38M
That's So Raven,30,6.6,"16,041"
Donovan's Reef,109,6.9,"7,134"
Heathers,30,5.5,"1,897"
The SpongeBob SquarePants Movie,87,7.1,$85.42M
What Happens in Vegas,99,6.1,$80.28M
Hot Shots!,84,6.7,$69.47M
Nebraska,115,7.7,$17.65M
Heartbreakers,123,6.2,$40.34M
Dance of the Vampires,108,7.2,"26,949"
Tell It to the Marines,103,7.9,$0.74M
Monsters at Work,,,
Orgazmo,94,6.2,$0.58M
Snatched,90,4.5,$45.83M
Flowers,30,8.2,"2,988"
Drop Dead Fred,103,5.9,$43.88M
Meitantei Conan,25,8.4,"9,490"
Alvin and the Chipmunks,92,5.2,$217.33M
3 Men and a Baby,102,6.0,$167.78M
Guns Akimbo,,,
Edtv,122,6.1,$22.36M
*batteries not included,106,6.6,$32.95M
Foursome,23,6.3,726
Rookie of the Year,103,6.0,$53.58M
Home Alone 3,102,4.4,$30.88M
Kazaam,93,2.9,$18.88M
To Rome with Love,112,6.3,$16.69M
Life on Top,30,6.6,409
Mulan II,79,5.8,"19,041"
The Zero Theorem,107,6.1,$0.22M
Heavyweights,100,6.7,$17.69M
Just Add Magic,27,8.3,"1,638"
Crossroads,93,3.4,$37.19M
Maps to the Stars,111,6.2,$0.35M
Last Tango in Halifax,60,8.2,"3,994"
The SpongeBob Movie: Sponge Out of Water,92,6.0,$162.99M
Life Interrupted,,8.2,16
Zoom,83,4.3,$11.63M
Jue di tao wang,107,5.7,"17,061"
Triplets,,,
Home,94,6.6,$177.40M
How High 2,,3.3,189
Alex Strangelove,99,6.3,"11,493"
Our Cartoon President,30,5.1,"2,518"
Just Married,95,5.5,$56.13M
Two Weeks Notice,101,6.1,$93.35M
Freaked,86,6.3,$0.03M
Beverly Hills Cop III,104,5.5,$42.61M
Arizona,85,5.7,"4,545"
Middle School: The Worst Years of My Life,92,6.1,$19.99M
Ali Wong: Baby Cobra,60,7.5,"4,439"
The First Wives Club,103,6.3,$105.49M
My Little Pony: The Movie,99,6.1,$21.89M
Corvette Summer,105,5.6,$15.50M
Florence Foster Jenkins,111,6.8,$27.37M
History of the World: Part I,92,6.9,$31.67M
Summer Villa,84,6.8,"1,501"
D3: The Mighty Ducks,104,5.4,$22.94M
The Black Adder,195,8.1,"32,536"
One for the Money,91,5.3,$26.41M
Scooby-Doo and Guess Who?,,9.5,23
Earth Girls Are Easy,100,5.3,$3.92M
Daria,30,8.1,"21,643"
Lexx,93,7.4,"6,805"
Ideal Home,91,6.5,"5,966"
Jamón Jamón,95,6.5,$0.94M
Dream Wife,100,6.0,"1,566"
The Producers,134,6.4,$19.38M
The Squid and the Whale,81,7.4,$7.36M
Thank You for Smoking,92,7.6,$24.79M
The Pink Panther,115,7.2,$10.88M
Dog Days,113,6.2,$6.81M
The Love Guru,87,3.8,$32.24M
The Reluctant Debutante,94,6.9,"1,178"
The Texas Chainsaw Massacre 2,101,5.6,$8.03M
Club de Cuervos,40,8.2,"4,254"
Brother Bear,85,6.8,$85.34M
Laggies,99,6.4,$0.44M
Birdemic: Shock and Terror,105,1.8,"19,216"
Alvin and the Chipmunks: The Road Chip,92,5.1,$85.89M
Daphne & Velma,72,4.2,"1,036"
40 Days and 40 Nights,96,5.6,$37.95M
W1A,30,7.8,"1,704"
Oklahoma!,145,7.2,"10,306"
Cutthroat Island,124,5.6,$10.02M
Their Finest,117,6.8,$3.60M
The Toxic Avenger,82,6.3,"22,714"
Detroit Rock City,95,6.9,$4.22M
Harry and the Hendersons,110,6.0,$29.76M
The Green Hornet,119,5.8,$98.78M
Outnumbered,30,8.0,"8,308"
Modern Times,87,8.5,$0.16M
Life of Crime,98,5.8,$0.26M
Bridget Jones: The Edge of Reason,108,6.0,$40.23M
Grounded for Life,22,7.5,"13,409"
Double Dragon,96,3.7,$2.34M
Kamera o tomeru na!,96,7.7,"6,658"
Les valseuses,150,7.3,"7,380"
Bio-Dome,88,4.4,$26.76M
Ratatoing,44,1.5,"1,038"
Upstart Crow,29,7.5,"1,920"
Tremors,,8.0,59
Letters to Juliet,105,6.6,$53.03M
The Muppets,103,7.1,$88.63M
The Wedding Planner,103,5.3,$60.40M
Used Cars,113,6.8,"12,451"
Cool World,102,4.8,$14.11M
Blue's Clues,25,6.8,"3,889"
The Quiet Man,129,7.8,$10.55M
Merlí,58,8.7,"4,978"
She's Having a Baby,106,5.9,$16.03M
No manches Frida 2,102,3.8,$9.27M
The Odd Couple,21,6.4,"7,830"
Puss in Boots,90,6.6,$149.26M
"Angus, Thongs and Perfect Snogging",100,6.3,"23,932"
Kung Fury,31,8.0,"52,136"
Zapped!,98,4.9,$16.90M
Meet the Spartans,86,2.8,$38.23M
Blood Fest,92,5.3,"3,035"
A Touch of Cloth,,8.0,"3,117"
The Sessions,95,7.2,$6.00M
Mousehunt,98,6.4,$61.92M
Beautiful Girls,112,7.2,$10.60M
The Best Exotic Marigold Hotel,124,7.3,$46.41M
Goon: Last of the Enforcers,101,5.8,"10,232"
Lizzie McGuire,30,6.6,"15,830"
The Wonderful World of Disney,120,7.5,398
Harley Quinn,,,
Mork & Mindy,30,7.2,"8,553"
Teenage Mutant Ninja Turtles,24,7.9,"7,469"
Hearts Beat Loud,97,6.9,$2.39M
Sam & Cat,30,5.7,"6,355"
Hot Shots! Part Deux,86,6.6,$38.91M
7 Days in Hell,43,7.1,"14,658"
Please Stand By,93,6.7,$0.01M
Supervixens,106,6.1,"3,925"
The Bronze,100,6.0,$0.62M
Jersey Girl,102,6.2,$25.27M
The Cool Kids,22,7.0,"2,212"
Larry Crowne,98,6.1,$35.61M
The Invention of Lying,100,6.4,$18.44M
A Happening of Monumental Proportions,81,4.6,398
Southland Tales,145,5.5,$0.28M
Little Big Man,139,7.6,$31.56M
The Informant!,108,6.5,$33.31M
Córki dancingu,92,6.4,$0.10M
Ali G Indahouse,85,6.2,"79,253"
Ramona and Beezus,103,6.6,$26.16M
Eobiseu,60,7.2,183
Spies Like Us,102,6.4,$60.09M
The Big Green,100,5.6,$17.73M
Action Jackson,96,5.3,$20.26M
L'homme fidèle,75,6.3,683
A Night at the Roxbury,82,6.2,$30.32M
The Curse of the Were-Rabbit,85,7.5,$56.11M
Some Kind of Beautiful,99,5.7,"12,082"
Little Evil,94,5.7,"15,951"
City Lights,87,8.5,$0.02M
The Pink Panther,93,5.6,$82.23M
Another Period,21,7.1,"3,999"
Minions: The Rise of Gru,,,
Babe: Pig in the City,97,5.8,$18.32M
The Mexican,123,6.1,$66.81M
Maid in Manhattan,105,5.2,$94.01M
Pillow Talk,102,7.5,$18.75M
The Leisure Seeker,112,6.7,$3.23M
The Commitments,118,7.6,$14.92M
Monella,105,5.2,"2,753"
Captain Underpants: The First Epic Movie,89,6.2,$73.92M
Dan in Real Life,98,6.8,$47.64M
Harold and Maude,91,8.0,"65,406"
Escape from Pleasure Planet,81,3.9,288
Star Trek IV: The Voyage Home,119,7.3,$109.71M
20th Century Women,119,7.3,$5.66M
LA to Vegas,22,7.1,"3,944"
School of Rock,30,4.6,"1,019"
Wilfred,22,7.8,"38,692"
Dude,97,5.1,"5,166"
Angels in the Outfield,102,6.1,$50.24M
Bad Taste,91,6.7,"41,402"
Night of the Comet,95,6.4,$14.42M
Hitchcock,98,6.8,$6.01M
Horton Hears a Who!,86,6.8,$154.53M
Frank,95,7.0,$0.64M
The Tonight Show Starring Jimmy Fallon,60,7.4,"14,252"
The Christmas Chronicles,104,7.1,"35,326"
Hilda,24,8.7,"3,602"
Butter,90,6.2,$0.07M
High School Musical 3: Senior Year,112,4.7,$90.56M
Jerks,22,8.3,"1,192"
Barbershop: The Next Cut,111,5.9,$54.03M
Little Things,16,8.3,"2,184"
Another 48 Hrs.,93,5.8,$80.82M
Roadies,60,7.3,"4,764"
Only You,115,6.5,$20.04M
Srecni ljudi,52,7.5,"1,560"
Bright Young Things,102,6.6,$0.93M
Boat Trip,94,4.9,$8.59M
Arthur,97,6.9,$95.46M
Haters Back Off!,30,6.1,"6,304"
The Escort,88,6.0,"10,267"
Hee Haw,60,7.0,"1,129"
The Late Late Show with James Corden,60,6.3,"4,593"
Newhart,30,7.8,"4,961"
Fever Pitch,104,6.2,$42.07M
The Last Laugh,98,5.6,"3,617"
The Banana Splits Adventure Hour,60,7.4,"1,333"
Mrs. Brown's Boys,26,7.3,"6,857"
Book of Monsters,84,5.1,739
"I Love You, Beth Cooper",102,5.3,$14.79M
David and Olivia?,,7.5,322
Big Hero 6: The Series,21,7.2,835
Blue Iguana,100,5.4,"1,503"
Superstar,81,5.1,$30.63M
Fools Rush In,109,6.1,$29.29M
Barney's Great Adventure,76,3.0,$11.14M
"South Park: Bigger, Longer & Uncut",81,7.8,$52.01M
Zombeavers,77,4.8,$0.01M
"Honey, I Blew Up the Kid",89,4.8,$58.66M
The Big C,30,8.1,"13,327"
Early Edition,41,7.5,"10,548"
Crash Team Racing: Nitro-Fueled,,9.1,57
Katy Keene,,,
Pete's Dragon,128,6.4,$40.10M
Disjointed,30,6.7,"7,510"
Jungle 2 Jungle,105,5.1,$59.93M
Goodnight Sweetheart,30,7.5,"2,083"
Er ist wieder da,116,7.1,"35,606"
Girls Just Want to Have Fun,90,6.0,$6.33M
The Comeback,30,8.0,"5,555"
Blood Drive,60,7.3,"4,961"
Ice Age: Continental Drift,88,6.6,$161.32M
TMNT,87,6.3,$54.15M
Woody Woodpecker,91,4.2,"2,734"
The Whole Ten Yards,98,5.5,$16.32M
Boomerang,117,5.5,$70.10M
Never Goin' Back,85,6.0,$0.06M
Troll,82,4.4,$5.45M
The Courtship of Eddie's Father,30,7.4,"1,000"
Problem Child,81,5.3,$53.47M
Clerks II,97,7.4,$24.14M
The Flintstones in Viva Rock Vegas,90,3.6,$35.27M
Starter for 10,92,6.7,$0.21M
The Woman in Red,87,5.9,$25.30M
A Midsummer Night's Dream,116,6.4,$16.07M
Down Periscope,92,6.1,$25.79M
Our Idiot Brother,90,6.4,$24.81M
How to Be a Latin Lover,115,5.9,$32.09M
Singles,99,6.7,$18.47M
"Paris, je t'aime",120,7.3,$4.86M
Salmon Fishing in the Yemen,107,6.8,$9.03M
Hardbodies,88,4.9,$7.12M
The Daily Show,22,8.4,"42,316"
Total Drama Island,22,7.2,"6,969"
Tiptoes,90,4.6,"4,165"
Just Getting Started,91,4.4,$6.07M
Ridiculousness,30,6.4,"5,290"
Happy Together,30,5.8,"1,452"
The Office (India),,3.4,201
My Babysitter's a Vampire,22,7.1,"3,341"
The Beloved Brat,62,6.1,169
Torque,84,4.1,$21.22M
Desperately Seeking Susan,104,5.9,$27.40M
Henry's Crime,108,6.0,$0.10M
My Stepmother Is an Alien,105,5.3,$13.85M
Tom and Jerry,,,
Teen Witch,90,6.2,$0.03M
Almost Heroes,90,5.8,$6.11M
Submarine,97,7.3,$0.47M
All About Steve,99,4.8,$33.86M
The Professionals,50,8.1,"2,270"
G-Force,88,5.1,$119.44M
Airborne,91,6.2,$2.85M
Volver,121,7.6,$12.90M
Airplane Mode,80,5.7,98
The Little Vampire,95,5.8,$13.56M
Funny Story,84,5.1,259
Down by Law,107,7.8,$1.44M
Me Him Her,98,5.4,"1,364"
Surf's Up,85,6.7,$58.87M
The Outlaw,116,5.5,"3,588"
Spun,101,6.8,$0.41M
Ellen,30,6.2,"4,722"
The Smurfs,103,5.5,$142.61M
The Watch,102,5.7,$35.35M
Penguins of Madagascar,92,6.7,$83.35M
Where the Heart Is,120,6.8,$33.77M
Dead in a Week: Or Your Money Back,90,6.2,"3,079"
The Lion King 1½,77,6.6,"32,176"
An American Tail,80,6.9,$47.48M
America's Sweethearts,102,5.7,$93.61M
Villains,88,7.4,57
A Life Less Ordinary,103,6.4,$4.27M
Ravenous,101,7.0,$2.06M
Loudermilk,30,7.6,"1,475"
Take a Girl Like You,101,6.9,536
The Dukes of Hazzard: The Beginning,95,4.5,"4,495"
Bizim Hikaye,120,6.6,"1,203"
Chappelle's Show,22,8.7,"47,280"
Still Standing,30,7.6,"6,880"
Stan Against Evil,30,7.3,"4,221"
Urban Myths,22,7.5,556
Jenny's Wedding,94,5.5,$0.00M
Ride Along,99,6.2,$134.94M
Ghosts of Girlfriends Past,100,5.8,$55.25M
Harlem Nights,116,6.0,$60.86M
A Dirty Shame,89,5.1,$1.34M
Coach,30,7.0,"4,690"
In Living Color,30,8.1,"8,776"
Dollface,,,
Teenage Mutant Ninja Turtles,30,7.9,"27,953"
Mansfield Park,112,7.1,$4.76M
The Swan,104,6.5,"2,076"
Tyler Perry's Boo 2! A Madea Halloween,101,3.8,$47.32M
Queens of Mystery,45,7.3,294
The Rescuers,78,6.9,$71.22M
Tales of the Unexpected,25,7.8,"1,293"
Wish I Was Here,106,6.7,$3.59M
Le daim,77,7.0,329
Dream On,30,7.5,"2,709"
Her Yerde Sen,120,7.7,42
WKRP in Cincinnati,30,8.0,"6,943"
The Seven Year Itch,105,7.2,$12.00M
The Players Club,104,5.8,$23.03M
Red Dog,92,7.4,"15,411"
Funny Face,103,7.1,"23,959"
Lab Rats,22,6.6,"4,072"
Wag the Dog,97,7.1,$43.02M
The Lords of Flatbush,86,5.8,"3,212"
Jabberwocky,105,6.2,"11,993"
RWBY,13,8.0,"4,387"
CQ,88,6.3,$0.41M
Gigli,121,2.4,$6.07M
Friday After Next,85,5.8,$32.98M
Men in Black: The Series,25,6.8,"2,849"
Clue,,,
Space Force,,,
Tremors: A Cold Day in Hell,98,5.1,"3,390"
The Inbetweeners 2,96,6.4,"38,438"
Penn & Teller: Fool Us,60,8.1,"2,722"
Flack,60,6.8,884
GLOW: Gorgeous Ladies of Wrestling,60,7.2,428
Monarch of the Glen,60,7.7,"2,332"
Baby's Day Out,99,6.1,$16.67M
Bad Grandpa,92,6.5,$102.00M
Idle Hands,92,6.2,$4.00M
Like Mike,99,5.2,$51.43M
Valley Girl,99,6.4,$16.80M
Being There,130,8.0,$30.18M
Be Kind Rewind,102,6.4,$11.17M
The Producers,88,7.7,$0.11M
Den bästa sommaren,91,7.3,"3,280"
Bedknobs and Broomsticks,117,7.1,$18.53M
Bowfinger,97,6.4,$66.38M
I Love You Phillip Morris,98,6.6,$2.04M
Jack,113,5.8,$58.62M
The Wrong Mans,29,7.8,"5,949"
Night of the Demons,90,6.3,$3.11M
Turner & Hooch,97,6.1,$71.08M
Feast,95,6.3,$0.05M
Stir Crazy,111,6.8,$101.30M
Matchstick Men,116,7.3,$36.91M
"You, Me and Him",98,6.4,"1,045"
Private Life,123,7.3,"10,279"
Elvira: Mistress of the Dark,96,6.5,$5.60M
I'm Gonna Git You Sucka,88,6.6,$13.03M
People Just Do Nothing,30,8.5,"2,829"
Mr. D,30,6.4,"1,817"
Enlightened,28,7.5,"6,504"
Handsome Devil,95,7.1,"7,958"
Walk of Shame,95,6.0,$0.04M
Bored to Death,28,7.9,"30,172"
It Happened One Night,105,8.1,$4.36M
Kate & Leopold,118,6.4,$47.12M
Flesh Gordon,78,4.7,"3,585"
Conan,42,8.1,"20,861"
Man Seeking Woman,21,7.7,"8,686"
Adult World,97,6.2,$0.02M
High School Musical 2,104,5.0,"49,829"
Office Uprising,92,6.3,"6,892"
Chopping Mall,77,5.6,"9,206"
Old Dogs,88,5.4,$49.49M
Hannah and Her Sisters,107,7.9,$40.08M
Funny Farm,101,6.2,$25.54M
Fanboys,90,6.6,$0.69M
Muriel's Wedding,106,7.2,$15.19M
Inuyasha,24,7.9,"13,124"
Planes,91,5.7,$90.29M
Beyond the Valley of the Dolls,109,6.2,$9.00M
Seeking a Friend for the End of the World,101,6.7,$6.62M
Afili Ask,120,8.2,63
The Night Before,101,6.4,$43.04M
Turbo,96,6.4,$83.03M
Diary of a Wimpy Kid: The Long Haul,91,4.4,$20.64M
The Last Sharknado: It's About Time,86,3.6,"2,567"
Akame ga Kill!,24,7.9,"11,270"
Some Guy Who Kills People,97,6.3,"5,164"
Uptown Girls,92,6.1,$36.92M
W.,129,6.3,$25.53M
A Haunted House 2,86,4.7,$17.33M
The Muppet Movie,95,7.6,$76.66M
Man Down,30,7.6,"1,893"
Raising Helen,119,6.0,$37.49M
Catch and Release,124,6.0,$15.27M
3 Ninjas,84,5.3,$29.00M
Looney Tunes: Back in Action,91,5.7,$20.99M
Living Single,30,7.3,"3,710"
Bungou Stray Dogs,24,7.5,"1,408"
Oscar,109,6.5,$23.56M
Ansatsu kyôshitsu,23,8.0,"4,642"
Band Camp,87,5.1,"63,841"
Last Vegas,105,6.6,$63.91M
Tammy and the T-Rex,82,3.5,"1,234"
Look Who's Talking,93,5.8,$140.09M
FML,98,6.2,858
Maude,30,7.2,"2,986"
Not Going Out,30,7.7,"5,327"
You Again,105,5.8,$25.70M
Shoot 'Em Up,86,6.7,$12.81M
Shanghai Noon,110,6.6,$56.94M
The Day Shall Come,88,7.4,42
"Scooby Doo, Where Are You!",60,7.9,"26,668"
Every Which Way but Loose,114,6.3,$106.00M
A Christmas Story,94,8.0,$20.61M
The Ringer,94,5.8,$35.42M
Open Season,86,6.1,$85.11M
Tammy,97,4.9,$84.53M
Grumpy Old Men,103,7.0,$70.17M
I'm Still Here,108,6.2,$0.41M
Deep in My Heart,132,6.5,665
The Necessary Death of Charlie Countryman,103,6.4,$0.01M
All About Nina,97,5.9,$0.10M
The Campaign,85,6.1,$86.91M
Top Five,102,6.4,$25.28M
24 Hour Party People,117,7.4,$1.13M
Austenland,97,6.3,$2.15M
3Below: Tales of Arcadia,24,7.9,"1,963"
Here and Now,60,6.8,"3,953"
Exit to Eden,113,4.2,$6.84M
The Cleveland Show,22,5.6,"36,752"
Sneakers,126,7.1,$51.43M
The Man Who Knew Too Little,94,6.6,$13.80M
Saved!,92,6.8,$8.94M
A Lot Like Love,107,6.6,$21.84M
Irrational Man,95,6.6,$4.03M
Scooby-Doo on Zombie Island,77,7.8,"9,398"
The Little Rascals,30,8.1,957
8 Out of 10 Cats Does Countdown,30,8.1,"3,365"
Withnail & I,107,7.7,$1.54M
"See No Evil, Hear No Evil",103,6.8,$46.91M
The Sitter,81,5.7,$30.54M
The Borrowers,89,5.9,$22.36M
Dry Martina,95,6.1,282
Paul Blart: Mall Cop 2,94,4.4,$71.04M
Blithe Spirit,,,
Legally Blonde 3,,,
Beavis and Butt-Head,15,7.5,"25,533"
George Lopez,30,6.8,"9,371"
Everything Must Go,97,6.4,$2.71M
Back to Life,30,7.6,677
Untitled Judd Apatow/Pete Davidson Project,,,
Whiskey Tango Foxtrot,112,6.6,$23.05M
So was von da,100,5.5,122
Please Like Me,29,8.4,"11,863"
5 Flights Up,88,6.2,$1.01M
El ministerio del tiempo,70,8.2,"3,510"
Phil of the Future,25,7.1,"6,250"
Elevator Girl,88,6.4,"1,483"
Urban Country,88,5.3,107
Ice Age: Dawn of the Dinosaurs,94,7.0,$196.57M
Failure to Launch,97,5.6,$88.72M
Billy Elliot the Musical Live,169,8.5,"1,116"
How High,93,6.3,$31.16M
That '80s Show,30,4.8,"1,927"
Jo Koy: Comin' in Hot,60,7.3,272
The Hungover Games,85,3.7,"9,712"
About Schmidt,125,7.2,$65.02M
Aqua Teen Hunger Force,15,7.7,"21,347"
Girlboss,26,7.1,"13,317"
Monster-in-Law,101,5.5,$82.93M
Prevenge,88,5.9,"5,566"
The Gods Must Be Crazy,109,7.3,$30.03M
Kiru ra kiru: KILL la KILL,25,7.9,"8,458"
Toys,118,5.0,$21.45M
Bean,89,6.4,$45.32M
28 Days,103,6.0,$37.17M
Gentlemen Prefer Blondes,91,7.2,$12.00M
Sibyl,100,6.4,359
Freaks of Nature,92,5.9,"9,709"
The Love Letter,88,5.4,$8.28M
Puppet Master: The Littlest Reich,90,5.4,"2,433"
Irresistible,,,
Hoodwinked!,80,6.5,$51.39M
Dead Set,141,7.7,"16,958"
Selfie,22,7.2,"11,225"
Corporate,30,7.5,"1,794"
Blue Hawaii,102,6.1,$10.44M
The Seagull,98,5.7,$1.25M
Dirty Work,82,6.5,$9.98M
Junior,109,4.6,$36.76M
Rostered On,22,5.8,"4,211"
The Hudsucker Proxy,111,7.3,$2.87M
Blazing Samurai,,,
True Memoirs of an International Assassin,98,5.9,"17,276"
Family Affair,30,7.0,"1,816"
Ruby Sparks,104,7.2,$2.54M
Vampires Suck,82,3.4,$36.66M
Jersey Shore,40,3.6,"22,225"
Prince of Peoria,25,5.7,214
Sexy Nurses,75,6.3,106
Beverly Hills Cop,42,7.5,368
Norm of the North: Keys to the Kingdom,91,3.4,400
To Have and Have Not,100,7.9,"28,101"
The Audition,16,6.8,"2,158"
Man of the House,96,5.2,$40.07M
Class,98,5.9,"8,830"
Dumb and Dumberer: When Harry Met Lloyd,85,3.4,$26.28M
All Dogs Go to Heaven,84,6.7,$27.10M
So Random!,22,4.7,"1,991"
Sally4Ever,30,6.4,"1,150"
Feeling Minnesota,99,5.4,$3.10M
A Hard Day's Night,87,7.7,$13.78M
The Glass Bottom Boat,110,6.5,"3,902"
Playing with Fire,,,
Fisherman's Friends,112,7.0,"1,124"
Gente que viene y bah,97,6.2,"1,138"
Major Payne,95,6.2,$29.41M
Miss Congeniality 2: Armed & Fabulous,115,5.1,$48.48M
The Late Show with Stephen Colbert,41,7.3,"9,439"
Nande Koko ni Sensei ga!?,12,6.7,115
Punky Brewster,30,6.6,"4,165"
Munchausen,17,6.9,281
The Unicorn,,,
Orange County,82,6.2,$41.03M
A Hologram for the King,98,6.1,$4.20M
227,30,6.6,"2,316"
Coop and Cami Ask the World,30,5.6,171
Samurai chanpurû,24,8.6,"34,710"
Short Cuts,188,7.7,$6.11M
UHF,97,7.0,$6.16M
Murder Party,79,5.9,"8,534"
The Last American Virgin,92,6.3,$5.83M
Waking Ned,91,7.4,$24.79M
Danny Phantom,30,7.1,"13,173"
Bottom,30,8.2,"10,815"
Unhappily Ever After,30,6.9,"2,462"
Ri¢hie Ri¢h,95,5.3,$38.09M
Nine Lives,87,5.3,$19.64M
Benjamin,85,7.5,253
Hot Tub Time Machine 2,93,5.1,$12.28M
Big Stan,105,6.2,"39,198"
Mixed-ish,,,
Thomas the Tank Engine & Friends,11,6.7,"3,007"
Monte Carlo,109,5.8,$23.19M
Big Time Adolescence,90,6.9,84
Choke,92,6.5,$2.93M
Wonder Boys,107,7.4,$19.39M
Zindagi Na Milegi Dobara,155,8.1,$3.08M
Disenchanted,,,
Inside Amy Schumer,22,6.1,"11,015"
Arjun Patiala,,,
Very Bad Things,100,6.3,$9.80M
Red Shoes and the Seven Dwarfs,,,
Hudson Hawk,100,5.8,$17.22M
Hairspray Live!,120,7.0,"2,496"
Detroiters,21,7.5,"1,306"
American Woman,30,6.2,"1,096"
Vexed,60,7.4,"2,355"
Arthur,30,7.4,"10,875"
Smurfs: The Lost Village,90,6.0,$45.02M
Black Dynamite,84,7.4,$0.23M
Odd Squad,27,6.5,659
Sailor Moon,24,7.7,"10,752"
The Good Cop,60,7.1,"3,960"
Kickin' It,22,6.2,"4,024"
Padman,140,8.0,$1.66M
Real Men,85,6.2,$0.87M
Ryan Hansen Solves Crimes on Television,30,7.0,439
The Sweeney,60,8.1,"1,509"
Rubber,82,5.8,$0.10M
Slaughterhouse-Five,104,6.9,"11,316"
Untitled Pirates of the Caribbean Project,,,
Rothchild,,,
Ellen: The Ellen DeGeneres Show,60,7.1,"13,737"
My Dog Skip,95,7.1,$34.10M
The Spy Next Door,94,5.5,$24.27M
Brigsby Bear,97,7.3,$0.53M
Dad's Army,30,8.1,"4,930"
I Spy,97,5.4,$33.56M
Going Overboard,99,1.9,"11,710"
Dracula: Dead and Loving It,88,5.9,$10.77M
Finding Your Feet,111,6.7,$1.42M
Fired Up!,90,6.2,$17.23M
Ultimate Spider-Man,23,7.2,"9,235"
Hotel Transylvania 4,,,
Miss Pettigrew Lives for a Day,92,7.1,$12.29M
Ricki and the Flash,101,5.9,$26.82M
The Debt Collector,95,5.7,"3,032"
Attack of the 50 Foot Cheerleader,83,4.5,"1,025"
Shall We Dance,106,6.1,$57.89M
Mystery Science Theater 3000,92,8.5,"21,891"
Return to Sleepaway Camp,86,4.3,"3,404"
Mei ren yu,94,6.2,$3.23M
Machete Kills in Space,,,
Food Wars: Shokugeki no Soma,24,8.3,"3,740"
Bolero,105,2.9,$8.91M
Sirens,98,5.8,$7.77M
Bubble Boy,84,5.6,$5.00M
El bar,102,6.3,"17,183"
Even Stevens,30,7.7,"12,582"
The Young Ones,410,8.2,"12,289"
Smart House,82,6.3,"5,401"
"Hello, Dolly!",146,7.2,$33.14M
Dream a Little Dream,114,5.9,$5.55M
Status Update,106,5.8,"2,895"
Franklin & Bash,60,7.7,"12,708"
Quest for Camelot,86,6.3,$22.72M
Jingle All the Way,89,5.6,$60.57M
The Sure Thing,100,7.0,$18.14M
The Santa Clause,97,6.4,$144.83M
The Master of Disguise,80,3.3,$40.36M
Loser,98,5.3,$15.62M
Velvet Colección,54,7.4,651
Johnny Be Good,91,4.5,$17.55M
Bernie,99,6.8,$9.20M
Tooth Fairy,101,5.0,$60.02M
Triassic Attack,84,3.2,"1,189"
The Powerpuff Girls,30,7.3,"32,932"
Jackass: The Movie,87,6.6,$64.26M
Ernest Goes to Camp,92,5.5,$23.51M
Dragon Ball Z: Doragon bôru zetto,24,8.7,"58,651"
The Baby-Sitters Club,94,5.8,$9.69M
Did You Hear About the Morgans?,103,4.8,$29.58M
Doctor Dolittle,85,5.4,$144.16M
Around the World in 80 Days,175,6.8,$42.00M
Wimbledon,98,6.3,$17.00M
The Female Brain,98,5.7,$0.02M
Gulliver's Travels,85,4.9,$42.78M
The Jewel of the Nile,106,6.1,$75.97M
Sweet Charity,149,7.0,"4,391"
The World According to Garp,136,7.2,$29.71M
Wrestling Isn't Wrestling,25,8.6,899
Take This Waltz,116,6.6,$1.24M
Vampire's Kiss,103,5.9,$0.73M
Ghosted,30,6.3,"4,983"
Beaches,123,6.9,$57.04M
The Private Lives of Pippa Lee,98,6.4,"12,320"
Herbie Fully Loaded,101,4.8,$66.02M
Piranha,94,5.9,$6.00M
The Gay Deceivers,97,5.9,379
Bosom Buddies,30,6.8,"2,814"
10 Things I Hate About You,30,7.4,"5,363"
Aria,90,5.8,$1.03M
Flubber,93,5.2,$92.98M
Inspector Gadget,78,4.1,$97.40M
Miss March,90,5.0,$4.54M
Kim Possible,30,7.2,"20,610"
Red Band Society,43,8.0,"8,995"
The Ladykillers,91,7.8,"24,198"
The Pagemaster,80,6.0,$56.30M
Le jeu,90,6.9,"7,743"
The Sword in the Stone,79,7.2,$22.18M
The New Adventures of Old Christine,22,7.1,"10,922"
Tin Cup,135,6.3,$53.85M
In & Out,90,6.4,$63.86M
American Pie Presents the Book of Love,93,4.8,"40,523"
Behaving Badly,97,4.4,"8,754"
Between Two Ferns: The Movie,,,
Spring Break,102,4.8,$24.07M
Beauty Shop,105,5.6,$36.35M
Only the Lonely,104,6.4,$21.83M
Austin Powers 4,,,
Hey Arnold!,15,7.7,"27,758"
Once Bitten,94,5.5,$10.00M
Qu'est-ce qu'on a encore fait au bon Dieu?,99,6.1,"1,356"
McHale's Navy,30,7.4,"2,127"
Bad Santa,91,7.1,$60.06M
Brewster's Millions,102,6.5,$38.80M
The Brink,30,7.8,"12,344"
Around the World in 80 Days,120,5.9,$24.01M
La casa de las flores,60,7.9,"4,189"
